image,mask,split
Data/raw/dust_seg/images/Imgdirty_1045_1.jpg,Data/raw/dust_seg/masks/Imgdirty_1045_1.png,test
Data/raw/dust_seg/images/Imgdirty_1046_1.jpg,Data/raw/dust_seg/masks/Imgdirty_1046_1.png,val
Data/raw/dust_seg/images/Imgdirty_1047_1.jpg,Data/raw/dust_seg/masks/Imgdirty_1047_1.png,train
Data/raw/dust_seg/images/Imgdirty_1048_1.jpg,Data/raw/dust_seg/masks/Imgdirty_1048_1.png,train
Data/raw/dust_seg/images/Imgdirty_1049_1.jpg,Data/raw/dust_seg/masks/Imgdirty_1049_1.png,train
Data/raw/dust_seg/images/Imgdirty_1050_1.jpg,Data/raw/dust_seg/masks/Imgdirty_1050_1.png,test
Data/raw/dust_seg/images/Imgdirty_1051_1.jpg,Data/raw/dust_seg/masks/Imgdirty_1051_1.png,train
Data/raw/dust_seg/images/Imgdirty_1052_1.jpg,Data/raw/dust_seg/masks/Imgdirty_1052_1.png,train
Data/raw/dust_seg/images/Imgdirty_1053_1.jpg,Data/raw/dust_seg/masks/Imgdirty_1053_1.png,train
Data/raw/dust_seg/images/Imgdirty_1054_1.jpg,Data/raw/dust_seg/masks/Imgdirty_1054_1.png,train
Data/raw/dust_seg/images/Imgdirty_1055_1.jpg,Data/raw/dust_seg/masks/Imgdirty_1055_1.png,train
Data/raw/dust_seg/images/Imgdirty_1056_1.jpg,Data/raw/dust_seg/masks/Imgdirty_1056_1.png,train
Data/raw/dust_seg/images/Imgdirty_1057_1.jpg,Data/raw/dust_seg/masks/Imgdirty_1057_1.png,test
Data/raw/dust_seg/images/Imgdirty_1058_1.jpg,Data/raw/dust_seg/masks/Imgdirty_1058_1.png,val
Data/raw/dust_seg/images/Imgdirty_1059_1.jpg,Data/raw/dust_seg/masks/Imgdirty_1059_1.png,val
Data/raw/dust_seg/images/Imgdirty_105_1.jpg,Data/raw/dust_seg/masks/Imgdirty_105_1.png,train
Data/raw/dust_seg/images/Imgdirty_1060_1.jpg,Data/raw/dust_seg/masks/Imgdirty_1060_1.png,test
Data/raw/dust_seg/images/Imgdirty_1061_1.jpg,Data/raw/dust_seg/masks/Imgdirty_1061_1.png,test
Data/raw/dust_seg/images/Imgdirty_1062_1.jpg,Data/raw/dust_seg/masks/Imgdirty_1062_1.png,train
Data/raw/dust_seg/images/Imgdirty_1063_1.jpg,Data/raw/dust_seg/masks/Imgdirty_1063_1.png,train
Data/raw/dust_seg/images/Imgdirty_1064_1.jpg,Data/raw/dust_seg/masks/Imgdirty_1064_1.png,train
Data/raw/dust_seg/images/Imgdirty_1065_1.jpg,Data/raw/dust_seg/masks/Imgdirty_1065_1.png,val
Data/raw/dust_seg/images/Imgdirty_1066_1.jpg,Data/raw/dust_seg/masks/Imgdirty_1066_1.png,train
Data/raw/dust_seg/images/Imgdirty_1067_1.jpg,Data/raw/dust_seg/masks/Imgdirty_1067_1.png,train
Data/raw/dust_seg/images/Imgdirty_1068_1.jpg,Data/raw/dust_seg/masks/Imgdirty_1068_1.png,train
Data/raw/dust_seg/images/Imgdirty_106_1.jpg,Data/raw/dust_seg/masks/Imgdirty_106_1.png,val
Data/raw/dust_seg/images/Imgdirty_108_1.jpg,Data/raw/dust_seg/masks/Imgdirty_108_1.png,train
Data/raw/dust_seg/images/Imgdirty_109_1.jpg,Data/raw/dust_seg/masks/Imgdirty_109_1.png,test
Data/raw/dust_seg/images/Imgdirty_10_1.jpg,Data/raw/dust_seg/masks/Imgdirty_10_1.png,train
Data/raw/dust_seg/images/Imgdirty_111_1.jpg,Data/raw/dust_seg/masks/Imgdirty_111_1.png,train
Data/raw/dust_seg/images/Imgdirty_112_1.jpg,Data/raw/dust_seg/masks/Imgdirty_112_1.png,train
Data/raw/dust_seg/images/Imgdirty_114_1.jpg,Data/raw/dust_seg/masks/Imgdirty_114_1.png,train
Data/raw/dust_seg/images/Imgdirty_116_1.jpg,Data/raw/dust_seg/masks/Imgdirty_116_1.png,train
Data/raw/dust_seg/images/Imgdirty_117_1.jpg,Data/raw/dust_seg/masks/Imgdirty_117_1.png,train
Data/raw/dust_seg/images/Imgdirty_118_1.jpg,Data/raw/dust_seg/masks/Imgdirty_118_1.png,train
Data/raw/dust_seg/images/Imgdirty_119_1.jpg,Data/raw/dust_seg/masks/Imgdirty_119_1.png,val
Data/raw/dust_seg/images/Imgdirty_11_1.jpg,Data/raw/dust_seg/masks/Imgdirty_11_1.png,train
Data/raw/dust_seg/images/Imgdirty_120_1.jpg,Data/raw/dust_seg/masks/Imgdirty_120_1.png,train
Data/raw/dust_seg/images/Imgdirty_123_1.jpg,Data/raw/dust_seg/masks/Imgdirty_123_1.png,train
Data/raw/dust_seg/images/Imgdirty_124_1.jpg,Data/raw/dust_seg/masks/Imgdirty_124_1.png,train
Data/raw/dust_seg/images/Imgdirty_125_1.jpg,Data/raw/dust_seg/masks/Imgdirty_125_1.png,train
Data/raw/dust_seg/images/Imgdirty_127_1.jpg,Data/raw/dust_seg/masks/Imgdirty_127_1.png,train
Data/raw/dust_seg/images/Imgdirty_12_1.jpg,Data/raw/dust_seg/masks/Imgdirty_12_1.png,train
Data/raw/dust_seg/images/Imgdirty_130_1.jpg,Data/raw/dust_seg/masks/Imgdirty_130_1.png,train
Data/raw/dust_seg/images/Imgdirty_131_1.jpg,Data/raw/dust_seg/masks/Imgdirty_131_1.png,train
Data/raw/dust_seg/images/Imgdirty_132_1.jpg,Data/raw/dust_seg/masks/Imgdirty_132_1.png,train
Data/raw/dust_seg/images/Imgdirty_134_1.jpg,Data/raw/dust_seg/masks/Imgdirty_134_1.png,train
Data/raw/dust_seg/images/Imgdirty_136_1.jpg,Data/raw/dust_seg/masks/Imgdirty_136_1.png,train
Data/raw/dust_seg/images/Imgdirty_137_1.jpg,Data/raw/dust_seg/masks/Imgdirty_137_1.png,train
Data/raw/dust_seg/images/Imgdirty_138_1.jpg,Data/raw/dust_seg/masks/Imgdirty_138_1.png,train
Data/raw/dust_seg/images/Imgdirty_139_1.jpg,Data/raw/dust_seg/masks/Imgdirty_139_1.png,train
Data/raw/dust_seg/images/Imgdirty_13_1.jpg,Data/raw/dust_seg/masks/Imgdirty_13_1.png,val
Data/raw/dust_seg/images/Imgdirty_140_1.jpg,Data/raw/dust_seg/masks/Imgdirty_140_1.png,train
Data/raw/dust_seg/images/Imgdirty_141_1.jpg,Data/raw/dust_seg/masks/Imgdirty_141_1.png,train
Data/raw/dust_seg/images/Imgdirty_142_1.jpg,Data/raw/dust_seg/masks/Imgdirty_142_1.png,test
Data/raw/dust_seg/images/Imgdirty_143_1.jpg,Data/raw/dust_seg/masks/Imgdirty_143_1.png,train
Data/raw/dust_seg/images/Imgdirty_144_1.jpg,Data/raw/dust_seg/masks/Imgdirty_144_1.png,val
Data/raw/dust_seg/images/Imgdirty_146_1.jpg,Data/raw/dust_seg/masks/Imgdirty_146_1.png,train
Data/raw/dust_seg/images/Imgdirty_148_1.jpg,Data/raw/dust_seg/masks/Imgdirty_148_1.png,train
Data/raw/dust_seg/images/Imgdirty_149_1.jpg,Data/raw/dust_seg/masks/Imgdirty_149_1.png,train
Data/raw/dust_seg/images/Imgdirty_14_1.jpg,Data/raw/dust_seg/masks/Imgdirty_14_1.png,train
Data/raw/dust_seg/images/Imgdirty_150_1.jpg,Data/raw/dust_seg/masks/Imgdirty_150_1.png,train
Data/raw/dust_seg/images/Imgdirty_152_1.jpg,Data/raw/dust_seg/masks/Imgdirty_152_1.png,train
Data/raw/dust_seg/images/Imgdirty_153_1.jpg,Data/raw/dust_seg/masks/Imgdirty_153_1.png,train
Data/raw/dust_seg/images/Imgdirty_154_1.jpg,Data/raw/dust_seg/masks/Imgdirty_154_1.png,test
Data/raw/dust_seg/images/Imgdirty_155_1.jpg,Data/raw/dust_seg/masks/Imgdirty_155_1.png,val
Data/raw/dust_seg/images/Imgdirty_156_1.jpg,Data/raw/dust_seg/masks/Imgdirty_156_1.png,train
Data/raw/dust_seg/images/Imgdirty_157_1.jpg,Data/raw/dust_seg/masks/Imgdirty_157_1.png,train
Data/raw/dust_seg/images/Imgdirty_158_1.jpg,Data/raw/dust_seg/masks/Imgdirty_158_1.png,train
Data/raw/dust_seg/images/Imgdirty_159_1.jpg,Data/raw/dust_seg/masks/Imgdirty_159_1.png,train
Data/raw/dust_seg/images/Imgdirty_15_1.jpg,Data/raw/dust_seg/masks/Imgdirty_15_1.png,train
Data/raw/dust_seg/images/Imgdirty_160_1.jpg,Data/raw/dust_seg/masks/Imgdirty_160_1.png,train
Data/raw/dust_seg/images/Imgdirty_162_1.jpg,Data/raw/dust_seg/masks/Imgdirty_162_1.png,test
Data/raw/dust_seg/images/Imgdirty_163_1.jpg,Data/raw/dust_seg/masks/Imgdirty_163_1.png,train
Data/raw/dust_seg/images/Imgdirty_164_1.jpg,Data/raw/dust_seg/masks/Imgdirty_164_1.png,train
Data/raw/dust_seg/images/Imgdirty_165_1.jpg,Data/raw/dust_seg/masks/Imgdirty_165_1.png,train
Data/raw/dust_seg/images/Imgdirty_167_1.jpg,Data/raw/dust_seg/masks/Imgdirty_167_1.png,val
Data/raw/dust_seg/images/Imgdirty_168_1.jpg,Data/raw/dust_seg/masks/Imgdirty_168_1.png,val
Data/raw/dust_seg/images/Imgdirty_169_1.jpg,Data/raw/dust_seg/masks/Imgdirty_169_1.png,train
Data/raw/dust_seg/images/Imgdirty_16_1.jpg,Data/raw/dust_seg/masks/Imgdirty_16_1.png,train
Data/raw/dust_seg/images/Imgdirty_170_1.jpg,Data/raw/dust_seg/masks/Imgdirty_170_1.png,train
Data/raw/dust_seg/images/Imgdirty_172_1.jpg,Data/raw/dust_seg/masks/Imgdirty_172_1.png,train
Data/raw/dust_seg/images/Imgdirty_174_1.jpg,Data/raw/dust_seg/masks/Imgdirty_174_1.png,train
Data/raw/dust_seg/images/Imgdirty_175_1.jpg,Data/raw/dust_seg/masks/Imgdirty_175_1.png,train
Data/raw/dust_seg/images/Imgdirty_176_1.jpg,Data/raw/dust_seg/masks/Imgdirty_176_1.png,test
Data/raw/dust_seg/images/Imgdirty_178_1.jpg,Data/raw/dust_seg/masks/Imgdirty_178_1.png,train
Data/raw/dust_seg/images/Imgdirty_17_1.jpg,Data/raw/dust_seg/masks/Imgdirty_17_1.png,train
Data/raw/dust_seg/images/Imgdirty_180_1.jpg,Data/raw/dust_seg/masks/Imgdirty_180_1.png,train
Data/raw/dust_seg/images/Imgdirty_181_1.jpg,Data/raw/dust_seg/masks/Imgdirty_181_1.png,train
Data/raw/dust_seg/images/Imgdirty_182_1.jpg,Data/raw/dust_seg/masks/Imgdirty_182_1.png,train
Data/raw/dust_seg/images/Imgdirty_183_1.jpg,Data/raw/dust_seg/masks/Imgdirty_183_1.png,train
Data/raw/dust_seg/images/Imgdirty_185_1.jpg,Data/raw/dust_seg/masks/Imgdirty_185_1.png,train
Data/raw/dust_seg/images/Imgdirty_186_1.jpg,Data/raw/dust_seg/masks/Imgdirty_186_1.png,test
Data/raw/dust_seg/images/Imgdirty_187_1.jpg,Data/raw/dust_seg/masks/Imgdirty_187_1.png,train
Data/raw/dust_seg/images/Imgdirty_188_1.jpg,Data/raw/dust_seg/masks/Imgdirty_188_1.png,train
Data/raw/dust_seg/images/Imgdirty_189_1.jpg,Data/raw/dust_seg/masks/Imgdirty_189_1.png,train
Data/raw/dust_seg/images/Imgdirty_18_1.jpg,Data/raw/dust_seg/masks/Imgdirty_18_1.png,test
Data/raw/dust_seg/images/Imgdirty_190_1.jpg,Data/raw/dust_seg/masks/Imgdirty_190_1.png,train
Data/raw/dust_seg/images/Imgdirty_191_1.jpg,Data/raw/dust_seg/masks/Imgdirty_191_1.png,train
Data/raw/dust_seg/images/Imgdirty_192_1.jpg,Data/raw/dust_seg/masks/Imgdirty_192_1.png,test
Data/raw/dust_seg/images/Imgdirty_193_1.jpg,Data/raw/dust_seg/masks/Imgdirty_193_1.png,train
Data/raw/dust_seg/images/Imgdirty_194_1.jpg,Data/raw/dust_seg/masks/Imgdirty_194_1.png,train
Data/raw/dust_seg/images/Imgdirty_195_1.jpg,Data/raw/dust_seg/masks/Imgdirty_195_1.png,train
Data/raw/dust_seg/images/Imgdirty_196_1.jpg,Data/raw/dust_seg/masks/Imgdirty_196_1.png,train
Data/raw/dust_seg/images/Imgdirty_197_1.jpg,Data/raw/dust_seg/masks/Imgdirty_197_1.png,val
Data/raw/dust_seg/images/Imgdirty_198_1.jpg,Data/raw/dust_seg/masks/Imgdirty_198_1.png,train
Data/raw/dust_seg/images/Imgdirty_199_1.jpg,Data/raw/dust_seg/masks/Imgdirty_199_1.png,train
Data/raw/dust_seg/images/Imgdirty_19_1.jpg,Data/raw/dust_seg/masks/Imgdirty_19_1.png,train
Data/raw/dust_seg/images/Imgdirty_1_1.jpg,Data/raw/dust_seg/masks/Imgdirty_1_1.png,val
Data/raw/dust_seg/images/Imgdirty_200_1.jpg,Data/raw/dust_seg/masks/Imgdirty_200_1.png,train
Data/raw/dust_seg/images/Imgdirty_201_1.jpg,Data/raw/dust_seg/masks/Imgdirty_201_1.png,train
Data/raw/dust_seg/images/Imgdirty_202_1.jpg,Data/raw/dust_seg/masks/Imgdirty_202_1.png,train
Data/raw/dust_seg/images/Imgdirty_203_1.jpg,Data/raw/dust_seg/masks/Imgdirty_203_1.png,train
Data/raw/dust_seg/images/Imgdirty_204_1.jpg,Data/raw/dust_seg/masks/Imgdirty_204_1.png,train
Data/raw/dust_seg/images/Imgdirty_205_1.jpg,Data/raw/dust_seg/masks/Imgdirty_205_1.png,train
Data/raw/dust_seg/images/Imgdirty_206_1.jpg,Data/raw/dust_seg/masks/Imgdirty_206_1.png,train
Data/raw/dust_seg/images/Imgdirty_207_1.jpg,Data/raw/dust_seg/masks/Imgdirty_207_1.png,train
Data/raw/dust_seg/images/Imgdirty_208_1.jpg,Data/raw/dust_seg/masks/Imgdirty_208_1.png,test
Data/raw/dust_seg/images/Imgdirty_20_1.jpg,Data/raw/dust_seg/masks/Imgdirty_20_1.png,val
Data/raw/dust_seg/images/Imgdirty_210_1.jpg,Data/raw/dust_seg/masks/Imgdirty_210_1.png,val
Data/raw/dust_seg/images/Imgdirty_212_1.jpg,Data/raw/dust_seg/masks/Imgdirty_212_1.png,test
Data/raw/dust_seg/images/Imgdirty_214_1.jpg,Data/raw/dust_seg/masks/Imgdirty_214_1.png,train
Data/raw/dust_seg/images/Imgdirty_215_1.jpg,Data/raw/dust_seg/masks/Imgdirty_215_1.png,train
Data/raw/dust_seg/images/Imgdirty_218_1.jpg,Data/raw/dust_seg/masks/Imgdirty_218_1.png,train
Data/raw/dust_seg/images/Imgdirty_220_1.jpg,Data/raw/dust_seg/masks/Imgdirty_220_1.png,train
Data/raw/dust_seg/images/Imgdirty_221_1.jpg,Data/raw/dust_seg/masks/Imgdirty_221_1.png,train
Data/raw/dust_seg/images/Imgdirty_223_1.jpg,Data/raw/dust_seg/masks/Imgdirty_223_1.png,train
Data/raw/dust_seg/images/Imgdirty_225_1.jpg,Data/raw/dust_seg/masks/Imgdirty_225_1.png,train
Data/raw/dust_seg/images/Imgdirty_226_1.jpg,Data/raw/dust_seg/masks/Imgdirty_226_1.png,train
Data/raw/dust_seg/images/Imgdirty_227_1.jpg,Data/raw/dust_seg/masks/Imgdirty_227_1.png,test
Data/raw/dust_seg/images/Imgdirty_228_1.jpg,Data/raw/dust_seg/masks/Imgdirty_228_1.png,train
Data/raw/dust_seg/images/Imgdirty_22_1.jpg,Data/raw/dust_seg/masks/Imgdirty_22_1.png,train
Data/raw/dust_seg/images/Imgdirty_230_1.jpg,Data/raw/dust_seg/masks/Imgdirty_230_1.png,train
Data/raw/dust_seg/images/Imgdirty_231_1.jpg,Data/raw/dust_seg/masks/Imgdirty_231_1.png,train
Data/raw/dust_seg/images/Imgdirty_232_1.jpg,Data/raw/dust_seg/masks/Imgdirty_232_1.png,train
Data/raw/dust_seg/images/Imgdirty_233_1.jpg,Data/raw/dust_seg/masks/Imgdirty_233_1.png,train
Data/raw/dust_seg/images/Imgdirty_234_1.jpg,Data/raw/dust_seg/masks/Imgdirty_234_1.png,train
Data/raw/dust_seg/images/Imgdirty_235_1.jpg,Data/raw/dust_seg/masks/Imgdirty_235_1.png,train
Data/raw/dust_seg/images/Imgdirty_236_1.jpg,Data/raw/dust_seg/masks/Imgdirty_236_1.png,train
Data/raw/dust_seg/images/Imgdirty_237_1.jpg,Data/raw/dust_seg/masks/Imgdirty_237_1.png,val
Data/raw/dust_seg/images/Imgdirty_238_1.jpg,Data/raw/dust_seg/masks/Imgdirty_238_1.png,train
Data/raw/dust_seg/images/Imgdirty_239_1.jpg,Data/raw/dust_seg/masks/Imgdirty_239_1.png,train
Data/raw/dust_seg/images/Imgdirty_23_1.jpg,Data/raw/dust_seg/masks/Imgdirty_23_1.png,train
Data/raw/dust_seg/images/Imgdirty_240_1.jpg,Data/raw/dust_seg/masks/Imgdirty_240_1.png,train
Data/raw/dust_seg/images/Imgdirty_241_1.jpg,Data/raw/dust_seg/masks/Imgdirty_241_1.png,train
Data/raw/dust_seg/images/Imgdirty_242_1.jpg,Data/raw/dust_seg/masks/Imgdirty_242_1.png,train
Data/raw/dust_seg/images/Imgdirty_243_1.jpg,Data/raw/dust_seg/masks/Imgdirty_243_1.png,train
Data/raw/dust_seg/images/Imgdirty_244_1.jpg,Data/raw/dust_seg/masks/Imgdirty_244_1.png,train
Data/raw/dust_seg/images/Imgdirty_245_1.jpg,Data/raw/dust_seg/masks/Imgdirty_245_1.png,train
Data/raw/dust_seg/images/Imgdirty_246_1.jpg,Data/raw/dust_seg/masks/Imgdirty_246_1.png,val
Data/raw/dust_seg/images/Imgdirty_247_1.jpg,Data/raw/dust_seg/masks/Imgdirty_247_1.png,train
Data/raw/dust_seg/images/Imgdirty_248_1.jpg,Data/raw/dust_seg/masks/Imgdirty_248_1.png,train
Data/raw/dust_seg/images/Imgdirty_249_1.jpg,Data/raw/dust_seg/masks/Imgdirty_249_1.png,train
Data/raw/dust_seg/images/Imgdirty_24_1.jpg,Data/raw/dust_seg/masks/Imgdirty_24_1.png,train
Data/raw/dust_seg/images/Imgdirty_250_1.jpg,Data/raw/dust_seg/masks/Imgdirty_250_1.png,test
Data/raw/dust_seg/images/Imgdirty_251_1.jpg,Data/raw/dust_seg/masks/Imgdirty_251_1.png,train
Data/raw/dust_seg/images/Imgdirty_252_1.jpg,Data/raw/dust_seg/masks/Imgdirty_252_1.png,train
Data/raw/dust_seg/images/Imgdirty_253_1.jpg,Data/raw/dust_seg/masks/Imgdirty_253_1.png,train
Data/raw/dust_seg/images/Imgdirty_254_1.jpg,Data/raw/dust_seg/masks/Imgdirty_254_1.png,train
Data/raw/dust_seg/images/Imgdirty_255_1.jpg,Data/raw/dust_seg/masks/Imgdirty_255_1.png,train
Data/raw/dust_seg/images/Imgdirty_256_1.jpg,Data/raw/dust_seg/masks/Imgdirty_256_1.png,train
Data/raw/dust_seg/images/Imgdirty_257_1.jpg,Data/raw/dust_seg/masks/Imgdirty_257_1.png,train
Data/raw/dust_seg/images/Imgdirty_258_1.jpg,Data/raw/dust_seg/masks/Imgdirty_258_1.png,train
Data/raw/dust_seg/images/Imgdirty_25_1.jpg,Data/raw/dust_seg/masks/Imgdirty_25_1.png,train
Data/raw/dust_seg/images/Imgdirty_260_1.jpg,Data/raw/dust_seg/masks/Imgdirty_260_1.png,train
Data/raw/dust_seg/images/Imgdirty_261_1.jpg,Data/raw/dust_seg/masks/Imgdirty_261_1.png,train
Data/raw/dust_seg/images/Imgdirty_262_1.jpg,Data/raw/dust_seg/masks/Imgdirty_262_1.png,train
Data/raw/dust_seg/images/Imgdirty_263_1.jpg,Data/raw/dust_seg/masks/Imgdirty_263_1.png,train
Data/raw/dust_seg/images/Imgdirty_264_1.jpg,Data/raw/dust_seg/masks/Imgdirty_264_1.png,train
Data/raw/dust_seg/images/Imgdirty_265_1.jpg,Data/raw/dust_seg/masks/Imgdirty_265_1.png,train
Data/raw/dust_seg/images/Imgdirty_266_1.jpg,Data/raw/dust_seg/masks/Imgdirty_266_1.png,train
Data/raw/dust_seg/images/Imgdirty_268_1.jpg,Data/raw/dust_seg/masks/Imgdirty_268_1.png,train
Data/raw/dust_seg/images/Imgdirty_269_1.jpg,Data/raw/dust_seg/masks/Imgdirty_269_1.png,train
Data/raw/dust_seg/images/Imgdirty_26_1.jpg,Data/raw/dust_seg/masks/Imgdirty_26_1.png,train
Data/raw/dust_seg/images/Imgdirty_270_1.jpg,Data/raw/dust_seg/masks/Imgdirty_270_1.png,train
Data/raw/dust_seg/images/Imgdirty_271_1.jpg,Data/raw/dust_seg/masks/Imgdirty_271_1.png,train
Data/raw/dust_seg/images/Imgdirty_273_1.jpg,Data/raw/dust_seg/masks/Imgdirty_273_1.png,train
Data/raw/dust_seg/images/Imgdirty_274_1.jpg,Data/raw/dust_seg/masks/Imgdirty_274_1.png,train
Data/raw/dust_seg/images/Imgdirty_275_1.jpg,Data/raw/dust_seg/masks/Imgdirty_275_1.png,train
Data/raw/dust_seg/images/Imgdirty_277_1.jpg,Data/raw/dust_seg/masks/Imgdirty_277_1.png,train
Data/raw/dust_seg/images/Imgdirty_278_1.jpg,Data/raw/dust_seg/masks/Imgdirty_278_1.png,train
Data/raw/dust_seg/images/Imgdirty_279_1.jpg,Data/raw/dust_seg/masks/Imgdirty_279_1.png,val
Data/raw/dust_seg/images/Imgdirty_27_1.jpg,Data/raw/dust_seg/masks/Imgdirty_27_1.png,test
Data/raw/dust_seg/images/Imgdirty_282_1.jpg,Data/raw/dust_seg/masks/Imgdirty_282_1.png,train
Data/raw/dust_seg/images/Imgdirty_283_1.jpg,Data/raw/dust_seg/masks/Imgdirty_283_1.png,train
Data/raw/dust_seg/images/Imgdirty_284_1.jpg,Data/raw/dust_seg/masks/Imgdirty_284_1.png,val
Data/raw/dust_seg/images/Imgdirty_285_1.jpg,Data/raw/dust_seg/masks/Imgdirty_285_1.png,train
Data/raw/dust_seg/images/Imgdirty_286_1.jpg,Data/raw/dust_seg/masks/Imgdirty_286_1.png,train
Data/raw/dust_seg/images/Imgdirty_287_1.jpg,Data/raw/dust_seg/masks/Imgdirty_287_1.png,test
Data/raw/dust_seg/images/Imgdirty_288_1.jpg,Data/raw/dust_seg/masks/Imgdirty_288_1.png,val
Data/raw/dust_seg/images/Imgdirty_289_1.jpg,Data/raw/dust_seg/masks/Imgdirty_289_1.png,train
Data/raw/dust_seg/images/Imgdirty_28_1.jpg,Data/raw/dust_seg/masks/Imgdirty_28_1.png,val
Data/raw/dust_seg/images/Imgdirty_290_1.jpg,Data/raw/dust_seg/masks/Imgdirty_290_1.png,train
Data/raw/dust_seg/images/Imgdirty_291_1.jpg,Data/raw/dust_seg/masks/Imgdirty_291_1.png,train
Data/raw/dust_seg/images/Imgdirty_292_1.jpg,Data/raw/dust_seg/masks/Imgdirty_292_1.png,train
Data/raw/dust_seg/images/Imgdirty_293_1.jpg,Data/raw/dust_seg/masks/Imgdirty_293_1.png,train
Data/raw/dust_seg/images/Imgdirty_296_1.jpg,Data/raw/dust_seg/masks/Imgdirty_296_1.png,train
Data/raw/dust_seg/images/Imgdirty_298_1.jpg,Data/raw/dust_seg/masks/Imgdirty_298_1.png,train
Data/raw/dust_seg/images/Imgdirty_299_1.jpg,Data/raw/dust_seg/masks/Imgdirty_299_1.png,train
Data/raw/dust_seg/images/Imgdirty_29_1.jpg,Data/raw/dust_seg/masks/Imgdirty_29_1.png,train
Data/raw/dust_seg/images/Imgdirty_2_1.jpg,Data/raw/dust_seg/masks/Imgdirty_2_1.png,train
Data/raw/dust_seg/images/Imgdirty_300_1.jpg,Data/raw/dust_seg/masks/Imgdirty_300_1.png,train
Data/raw/dust_seg/images/Imgdirty_302_1.jpg,Data/raw/dust_seg/masks/Imgdirty_302_1.png,train
Data/raw/dust_seg/images/Imgdirty_305_1.jpg,Data/raw/dust_seg/masks/Imgdirty_305_1.png,train
Data/raw/dust_seg/images/Imgdirty_306_1.jpg,Data/raw/dust_seg/masks/Imgdirty_306_1.png,train
Data/raw/dust_seg/images/Imgdirty_307_1.jpg,Data/raw/dust_seg/masks/Imgdirty_307_1.png,train
Data/raw/dust_seg/images/Imgdirty_308_1.jpg,Data/raw/dust_seg/masks/Imgdirty_308_1.png,val
Data/raw/dust_seg/images/Imgdirty_309_1.jpg,Data/raw/dust_seg/masks/Imgdirty_309_1.png,train
Data/raw/dust_seg/images/Imgdirty_30_1.jpg,Data/raw/dust_seg/masks/Imgdirty_30_1.png,train
Data/raw/dust_seg/images/Imgdirty_310_1.jpg,Data/raw/dust_seg/masks/Imgdirty_310_1.png,train
Data/raw/dust_seg/images/Imgdirty_311_1.jpg,Data/raw/dust_seg/masks/Imgdirty_311_1.png,train
Data/raw/dust_seg/images/Imgdirty_312_1.jpg,Data/raw/dust_seg/masks/Imgdirty_312_1.png,val
Data/raw/dust_seg/images/Imgdirty_313_1.jpg,Data/raw/dust_seg/masks/Imgdirty_313_1.png,train
Data/raw/dust_seg/images/Imgdirty_314_1.jpg,Data/raw/dust_seg/masks/Imgdirty_314_1.png,val
Data/raw/dust_seg/images/Imgdirty_315_1.jpg,Data/raw/dust_seg/masks/Imgdirty_315_1.png,val
Data/raw/dust_seg/images/Imgdirty_317_1.jpg,Data/raw/dust_seg/masks/Imgdirty_317_1.png,train
Data/raw/dust_seg/images/Imgdirty_318_1.jpg,Data/raw/dust_seg/masks/Imgdirty_318_1.png,train
Data/raw/dust_seg/images/Imgdirty_31_1.jpg,Data/raw/dust_seg/masks/Imgdirty_31_1.png,train
Data/raw/dust_seg/images/Imgdirty_320_1.jpg,Data/raw/dust_seg/masks/Imgdirty_320_1.png,train
Data/raw/dust_seg/images/Imgdirty_321_1.jpg,Data/raw/dust_seg/masks/Imgdirty_321_1.png,train
Data/raw/dust_seg/images/Imgdirty_323_1.jpg,Data/raw/dust_seg/masks/Imgdirty_323_1.png,train
Data/raw/dust_seg/images/Imgdirty_324_1.jpg,Data/raw/dust_seg/masks/Imgdirty_324_1.png,train
Data/raw/dust_seg/images/Imgdirty_326_1.jpg,Data/raw/dust_seg/masks/Imgdirty_326_1.png,train
Data/raw/dust_seg/images/Imgdirty_328_1.jpg,Data/raw/dust_seg/masks/Imgdirty_328_1.png,val
Data/raw/dust_seg/images/Imgdirty_329_1.jpg,Data/raw/dust_seg/masks/Imgdirty_329_1.png,val
Data/raw/dust_seg/images/Imgdirty_32_1.jpg,Data/raw/dust_seg/masks/Imgdirty_32_1.png,train
Data/raw/dust_seg/images/Imgdirty_330_1.jpg,Data/raw/dust_seg/masks/Imgdirty_330_1.png,train
Data/raw/dust_seg/images/Imgdirty_331_1.jpg,Data/raw/dust_seg/masks/Imgdirty_331_1.png,train
Data/raw/dust_seg/images/Imgdirty_332_1.jpg,Data/raw/dust_seg/masks/Imgdirty_332_1.png,train
Data/raw/dust_seg/images/Imgdirty_333_1.jpg,Data/raw/dust_seg/masks/Imgdirty_333_1.png,train
Data/raw/dust_seg/images/Imgdirty_334_1.jpg,Data/raw/dust_seg/masks/Imgdirty_334_1.png,train
Data/raw/dust_seg/images/Imgdirty_335_1.jpg,Data/raw/dust_seg/masks/Imgdirty_335_1.png,train
Data/raw/dust_seg/images/Imgdirty_336_1.jpg,Data/raw/dust_seg/masks/Imgdirty_336_1.png,val
Data/raw/dust_seg/images/Imgdirty_337_1.jpg,Data/raw/dust_seg/masks/Imgdirty_337_1.png,train
Data/raw/dust_seg/images/Imgdirty_339_1.jpg,Data/raw/dust_seg/masks/Imgdirty_339_1.png,train
Data/raw/dust_seg/images/Imgdirty_33_1.jpg,Data/raw/dust_seg/masks/Imgdirty_33_1.png,train
